Generationszeit,"Produkt ID",Produktname,"Produkt Haupt-Bild","Produktdetails Seite Link","Produkt Preis (Stückpreis)",Kommission,"Link zum Produktstandard",Gutschein-Standardlink,"Kurzlink zum Produkt","Gutschein Kurzlink"
"2022-09-19 04:53:23",1851945,"Turbo Racing C71 ohne Sender 1/76 2.4G Mini RC Car Sportfahrzeuge LED Leuchtet Vollproportional Spielzeug On-Road Modelle",https://imgaz.staticbg.com/thumb/gallery/oaupload/banggood/images/B8/78/fd7d6149-0aba-4768-bbd4-04078ba0e420.jpg,https://de.banggood.com/TurboRacingC71ohneSender1-or-76-2_4G-Mini-RC-Car-Sportfahrzeuge-LED-Leuchtet-Vollproportional-Spielzeug-On-Road-Modelle-reviews-p1851945.html,"62,68€",€4.38,https://de.banggood.com/Turbo-Racing-C71-without-Transmitter-1-or-76-2_4G-Mini-RC-Car-Sports-Vehicles-LED-Lights-Full-Proportional-Toys-On-Road-Models-p-1851945.html?p=4T181370308054202203,https://de.banggood.com/coupon-transfer-page.html?p=4T181370308054202203&p_id=1851945&c_id=542407&c_code=BG7d5b1e&w_house=CN&poa=POA8650077,https://de.banggood.com/custlink/m33JJNAglT,https://de.banggood.com/custlink/DDKpJNsBzi
"2022-09-19 04:53:23",1853072,"Bonzai 141600 1/14 Racing RC Car 2.4G 4WD 4CH High Speed 40km/h All Terrain Full Proportional RTR RC Fahrzeugmodell Offroad Auto Für Jugendliche und Erwachsene",https://imgaz2.staticbg.com/thumb/gallery/oaupload/banggood/images/19/57/d5d9c28d-111a-41c8-98d1-1a14aef895ed.jpg,https://de.banggood.com/Bonzai1416001-or-14RacingRCCar-2_4G-4WD-4CH-High-Speed-40km-or-h-All-Terrain-Full-Proportional-RTR-RC-Fahrzeugmodell-Offroad-Auto-Fr-Jugendliche-und-Erwachsene-reviews-p1853072.html,"86,14€",€6.02,https://de.banggood.com/Bonzai-141600-1-or-14-Racing-RC-Car-2_4G-4WD-4CH-High-Speed-40km-or-h-All-Terrain-Full-Proportional-RTR-RC-Vehicle-Model-Off-Road-Car-For-Teens-and-Adults-p-1853072.html?p=4T181370308054202203,https://de.banggood.com/coupon-transfer-page.html?p=4T181370308054202203&p_id=1853072&c_id=539992&c_code=BGb7097a&w_house=CZ&poa=POA8657429,https://de.banggood.com/custlink/D3mWWNAk9H,https://de.banggood.com/custlink/GvDWJbbkM9
"2022-09-19 04:53:23",1871731,"Wltoys 124017 Brushless V2 Neu Verbesserter 4300KV Motor 0.7M 19T RTR 1/12 2.4G 4WD 70km/h RC Auto Fahrzeuge Metallchassis Modelle Spielzeug",https://imgaz2.staticbg.com/thumb/gallery/oaupload/banggood/images/8F/4C/9ccd1fdd-5ccd-49ac-9e57-559d75bf5693.jpg,https://de.banggood.com/Wltoys124017BrushlessV2NeuVerbesserter-4300KV-Motor-0_7M-19T-RTR-1-or-12-2_4G-4WD-70km-or-h-RC-Auto-Fahrzeuge-Metallchassis-Modelle-Spielzeug-reviews-p1871731.html,"160,26€",€11.2,https://de.banggood.com/Wltoys-124017-Brushless-V2-New-Upgraded-4300KV-Motor-0_7M-19T-RTR-1-or-12-2_4G-4WD-70km-or-h-RC-Car-Vehicles-Metal-Chassis-Models-Toys-p-1871731.html?p=4T181370308054202203,https://de.banggood.com/coupon-transfer-page.html?p=4T181370308054202203&p_id=1871731&c_id=534995&c_code=BGee8472&w_house=CN&poa=SKUI16553,https://de.banggood.com/custlink/GmGJcQAeBy,https://de.banggood.com/custlink/vGvcrsngzo
"2022-09-19 04:53:23",1874961,"Wltoys 124017 Brushless V2 Upgraded Mehrere 2200mAh Batterie RTR 1/12 2.4G 4WD 70km/h RC Auto Fahrzeuge Metallchassis Modelle Spielzeug",https://imgaz.staticbg.com/thumb/gallery/oaupload/banggood/images/B6/90/3f207b6a-773d-4d62-9164-b3d764825ab1.png,https://de.banggood.com/Wltoys124017BrushlessV2UpgradedMehrere-2200mAh-Batterie-RTR-1-or-12-2_4G-4WD-70km-or-h-RC-Auto-Fahrzeuge-Metallchassis-Modelle-Spielzeug-reviews-p1874961.html,"177,29€ ~ 192,32€",€13.85,https://de.banggood.com/Wltoys-124017-Brushless-V2-Upgraded-Several-2200mAh-Battery-RTR-1-or-12-2_4G-4WD-70km-or-h-RC-Car-Vehicles-Metal-Chassis-Models-Toys-p-1874961.html?p=4T181370308054202203,https://de.banggood.com/coupon-transfer-page.html?p=4T181370308054202203&p_id=1874961&c_id=540653&c_code=BG8050b2&w_house=CZ&poa=POA8875248,https://de.banggood.com/custlink/v3vJpNnM9I,https://de.banggood.com/custlink/mGKJJQb2kj
"2022-09-19 04:53:23",1876495,"HBX 16889A Pro 1/16 2,4 G 4WD Brushless High Speed RC Auto Fahrzeugmodelle Voll Propotional",https://imgaz.staticbg.com/thumb/gallery/oaupload/banggood/images/FD/EC/362a98d6-d382-452f-8c9b-b6e85105b3e1.jpg,"https://de.banggood.com/HBX-16889A-Pro-1-or-16-2,4-G-4WD-Brushless-High-Speed-RC-Auto-Fahrzeugmodelle-Voll-Propotional-reviews-p1876495.html","143,03€",€10,https://de.banggood.com/HBX-16889A-Pro-1-or-16-2_4G-4WD-Brushless-High-Speed-RC-Car-Vehicle-Models-Full-Propotional-p-1876495.html?p=4T181370308054202203,,https://de.banggood.com/custlink/KGGCWnAzZj,
"2022-09-19 04:53:23",1881375,"Wltoys 124016 V2 1/12 4WD 2.4G RC Car Brushless Desert Truck Geländewagenmodelle Hochgeschwindigkeit 75 Km / h Metallgehäuse Zwei Drei Batterie",https://imgaz3.staticbg.com/thumb/gallery/oaupload/banggood/images/31/9A/196b0177-1949-46f0-9891-2e7e1638d764.jpg,https://de.banggood.com/Wltoys124016V21-or-124WD2_4G-RC-Car-Brushless-Desert-Truck-Gelndewagenmodelle-Hochgeschwindigkeit-75-Km-or-h-Metallgehuse-Zwei-Drei-Batterie-reviews-p1881375.html,"187,31€",€13.09,https://de.banggood.com/Wltoys-124016-V2-1-or-12-4WD-2_4G-RC-Car-Brushless-Desert-Truck-Off-Road-Vehicle-Models-High-Speed-75km-or-h-Metal-Chassis-Two-Three-Battery-p-1881375.html?p=4T181370308054202203,,https://de.banggood.com/custlink/GKvJCnAUZg,
"2022-09-19 04:53:23",1887242,"Eachine EC08 RTR 1/16 2.4G 4WD 38km/h RC Auto Fahrzeuge Geländewagen Modelle Kinderspielzeug",https://imgaz1.staticbg.com/thumb/gallery/oaupload/banggood/images/0E/E5/e7b80d3e-49fa-4936-ac60-f0d77f3cbb18.jpg,https://de.banggood.com/Eachine-EC08-RTR-1-or-16-2_4G-4WD-38km-or-h-RC-Auto-Fahrzeuge-Gelndewagen-Modelle-Kinderspielzeug-reviews-p1887242.html,"67,10€ ~ 77,12€",€4.75,https://de.banggood.com/Eachine-EC08-RTR-1-or-16-2_4G-4WD-38km-or-h-RC-Car-Vehicles-Off-Road-Truck-Models-Kids-Toys-p-1887242.html?p=4T181370308054202203,https://de.banggood.com/coupon-transfer-page.html?p=4T181370308054202203&p_id=1887242&c_id=538371&c_code=BG67f2f4&w_house=PL&poa=POA6671541,https://de.banggood.com/custlink/DDGJWnbkSQ,https://de.banggood.com/custlink/mGmppnb22e
"2022-09-19 04:53:23",1890171,"EACHINE Flyhal FC600 Two Batterien RTR 1/16 2.4G 4WD 45 km/h Brushless Fast RC Cars Trucks Fahrzeuge mit ölgefülltem Stoßdämpfer",https://imgaz.staticbg.com/thumb/gallery/oaupload/banggood/images/40/55/ffefcf9f-d0e3-4233-831d-f9698a8aab38.jpg,https://de.banggood.com/EACHINEFlyhalFC600TwoBatterienRTR-1-or-16-2_4G-4WD-45-km-or-h-Brushless-Fast-RC-Cars-Trucks-Fahrzeuge-mit-lgeflltem-Stodmpfer-reviews-p1890171.html,"126,71€",€8.85,https://de.banggood.com/EACHINE-Flyhal-FC600-Two-Batteries-RTR-1-or-16-2_4G-4WD-45km-or-h-Brushless-Fast-RC-Cars-Trucks-Vehicles-with-Oil-Filled-Shock-Absorber-p-1890171.html?p=4T181370308054202203,,https://de.banggood.com/custlink/33KWcAQUS2,
"2022-09-19 04:53:23",1890369,"Eachine EC07 RC Auto 2.4G 4CH Stunt Drift Verformung Fernbedienung Rock Crawler Roll Flip Kinder Roboter Auto Spielzeug",https://imgaz2.staticbg.com/thumb/gallery/oaupload/banggood/images/55/27/645e6a7d-a400-451e-aee6-e7289fcc65b2.jpg,https://de.banggood.com/Eachine-EC07-RC-Auto-2_4G-4CH-Stunt-Drift-Verformung-Fernbedienung-Rock-Crawler-Roll-Flip-Kinder-Roboter-Auto-Spielzeug-reviews-p1890369.html,"13,01€",€0.91,https://de.banggood.com/Eachine-EC07-RC-Car-2_4G-4CH-Stunt-Drift-Deformation-Remote-Control-Rock-Crawler-Roll-Flip-Kids-Robot-Auto-Toy-p-1890369.html?p=4T181370308054202203,https://de.banggood.com/coupon-transfer-page.html?p=4T181370308054202203&p_id=1890369&c_id=546163&c_code=BGacdffb&w_house=CZ&poa=POA6599436,https://de.banggood.com/custlink/3vGrcAABBH,https://de.banggood.com/custlink/GGvpJNNeM0
"2022-09-19 04:53:23",1891508,"Eachine EAT14 RTR 1/14 2.4G 4WD 75km/h Brushless RC Auto Fahrzeuge Metall Chassis Vollproportionales Modell Spielzeug",https://imgaz2.staticbg.com/thumb/gallery/oaupload/banggood/images/06/BD/9d3e8cbb-b273-461a-a44a-0c4db27e2540.jpg,https://de.banggood.com/EachineEAT14RTR1-or-142_4G4WD-75km-or-h-Brushless-RC-Auto-Fahrzeuge-Metall-Chassis-Vollproportionales-Modell-Spielzeug-reviews-p1891508.html,"168,28€",€11.76,https://de.banggood.com/Eachine-EAT14-RTR-1-or-14-2_4G-4WD-75km-or-h-Brushless-RC-Car-Vehicles-Metal-Chassis-Full-Proportional-Model-Toys-p-1891508.html?p=4T181370308054202203,https://de.banggood.com/coupon-transfer-page.html?p=4T181370308054202203&p_id=1891508&c_id=540471&c_code=BG11dc12&w_house=ES&poa=POA8741656,https://de.banggood.com/custlink/KvDCpbbq9u,https://de.banggood.com/custlink/3vKCcbsU2n
"2022-09-19 04:53:23",1891517,"Eachine EAT14 RTR Mehrere Batterie 1/14 2.4G 4WD 75km/h Brushless RC Auto Fahrzeuge Metallgehäuse Proportional Modell Spielzeug",https://imgaz.staticbg.com/thumb/gallery/oaupload/banggood/images/F9/6F/9b91a9c9-67da-45f3-9e33-07ba6aaf052c.jpg,https://de.banggood.com/Eachine-EAT14-RTR-Mehrere-Batterie-1-or-14-2_4G-4WD-75km-or-h-Brushless-RC-Auto-Fahrzeuge-Metallgehuse-Proportional-Modell-Spielzeug-reviews-p1891517.html,"162,54€ ~ 177,56€",€12.18,https://de.banggood.com/Eachine-EAT14-RTR-Several-Battery-1-or-14-2_4G-4WD-75km-or-h-Brushless-RC-Car-Vehicles-Metal-Chassis-Proportional-Model-Toys-p-1891517.html?p=4T181370308054202203,https://de.banggood.com/coupon-transfer-page.html?p=4T181370308054202203&p_id=1891517&c_id=534443&c_code=BG88a025&w_house=CZ&poa=POA8741637,https://de.banggood.com/custlink/v3GccQbqOm,https://de.banggood.com/custlink/KGGccbnzk2
"2022-09-19 04:53:23",1891731,"HBX 16889A Pro 1/16 2,4G 4WD Brushless High Speed RC Auto Fahrzeugmodelle Voll Propotional Zwei Drei Batterie",https://imgaz2.staticbg.com/thumb/gallery/oaupload/banggood/images/6D/8A/77b6cbf2-f8be-4346-aac5-f4123dd3ca7b.jpg,"https://de.banggood.com/HBX16889APro1-or-162,4G4WD-Brushless-High-Speed-RC-Auto-Fahrzeugmodelle-Voll-Propotional-Zwei-Drei-Batterie-reviews-p1891731.html","132,22€ ~ 146,24€",€11.11,https://de.banggood.com/HBX-16889A-Pro-1-or-16-2_4G-4WD-Brushless-High-Speed-RC-Car-Vehicle-Models-Full-Propotional-Two-Three-Battery-p-1891731.html?p=4T181370308054202203,,https://de.banggood.com/custlink/33GrrAszOE,
"2022-09-19 04:53:23",1893618,"ZD Racing DBX 07 1/7 4WD 80km/h Schnelles Brushless RC Car 6S Fahrzeuge Desert Monster Offroad Modelle RTR/KIT Rahmen",https://imgaz3.staticbg.com/thumb/gallery/oaupload/banggood/images/97/D2/7204cc51-d5df-4d5d-bef7-004255a6e3b2.jpg,https://de.banggood.com/ZDRacingDBX071-or-74WD-80km-or-h-Schnelles-Brushless-RC-Car-6S-Fahrzeuge-Desert-Monster-Offroad-Modelle-RTR-or-KIT-Rahmen-reviews-p1893618.html,"332,56€ ~ 489,82€",€45.71,https://de.banggood.com/ZD-Racing-DBX-07-1-or-7-4WD-80km-or-h-Fast-Brushless-RC-Car-6S-Vehicles-Desert-Monster-Off-Road-Models-RTR-or-KIT-Frame-p-1893618.html?p=4T181370308054202203,https://de.banggood.com/coupon-transfer-page.html?p=4T181370308054202203&p_id=1893618&c_id=540481&c_code=BGf0be25&w_house=CN&poa=POA9081051,https://de.banggood.com/custlink/GD3JpNN2lp,https://de.banggood.com/custlink/vKGCpQNqk1
"2022-09-19 04:53:23",1893820,"HBX 901A RTR 1/12 2.4G 4WD 50 km/h Brushless RC Cars Fast Offroad LED Leichte LKW-Modelle Spielzeug",https://imgaz2.staticbg.com/thumb/gallery/oaupload/banggood/images/BB/5E/c3c74311-017b-46d5-824b-ff95d64f5613.jpg,https://de.banggood.com/HBX901ARTR1-or-122_4G4WD-50-km-or-h-Brushless-RC-Cars-Fast-Offroad-LED-Leichte-LKW-Modelle-Spielzeug-reviews-p1893820.html,"157,26€",€10.99,https://de.banggood.com/HBX-901A-RTR-1-or-12-2_4G-4WD-50km-or-h-Brushless-RC-Cars-Fast-Off-Road-LED-Light-Truck-Models-Toys-p-1893820.html?p=4T181370308054202203,,https://de.banggood.com/custlink/G33pWNnMlV,
"2022-09-19 04:53:23",1894833,"XLF F18 FLYHAL FC650 1/14 2.4G Brushless High Speed Alloy Racing RC Auto Fahrzeugmodelle Zwei Batterie Zwei Reifen",https://imgaz.staticbg.com/thumb/gallery/oaupload/banggood/images/3A/56/6b0ab0f9-3e84-4ec7-a53a-efbd6908cb79.jpg,https://de.banggood.com/XLFF18FLYHALFC6501-or-142_4G-Brushless-High-Speed-Alloy-Racing-RC-Auto-Fahrzeugmodelle-Zwei-Batterie-Zwei-Reifen-reviews-p1894833.html,"101,16€",€7.07,https://de.banggood.com/XLF-F18-FLYHAL-FC650-1-or-14-2_4G-Brushless-High-Speed-Alloy-Racing-RC-Car-Vehicle-Models-Two-Battery-Two-Tires-p-1894833.html?p=4T181370308054202203,,https://de.banggood.com/custlink/GGGcCbbUl9,
"2022-09-19 04:53:23",1898171,"Wltoys 144002 RTR 1/14 2.4G 4WD 50km/h RC Auto Fahrzeuge Gebürstet LED Light Big Foot Truck Spielzeug",https://imgaz3.staticbg.com/thumb/gallery/oaupload/banggood/images/DC/AC/987d2ab9-c483-4e4c-828f-228a515391ca.jpg,https://de.banggood.com/Wltoys-144002-RTR-1-or-14-2_4G-4WD-50km-or-h-RC-Auto-Fahrzeuge-Gebrstet-LED-Light-Big-Foot-Truck-Spielzeug-reviews-p1898171.html,"135,22€ ~ 143,23€",€9.45,https://de.banggood.com/Wltoys-144002-RTR-1-or-14-2_4G-4WD-50km-or-h-RC-Car-Vehicles-Brushed-LED-Light-Big-Foot-Truck-Toys-p-1898171.html?p=4T181370308054202203,https://de.banggood.com/coupon-transfer-page.html?p=4T181370308054202203&p_id=1898171&c_id=540717&c_code=BG225e48&w_house=CZ&poa=POA9120050,https://de.banggood.com/custlink/KGKCWsNqao,https://de.banggood.com/custlink/vKKcrAsM1G
"2022-09-19 04:53:23",1898237,"Turbo Racing C72 RTR 1/76 2.4G Sport Mini RC Cars Limited/Classic LED Lichter Vollproportionale Fahrzeugmodelle",https://imgaz2.staticbg.com/thumb/gallery/oaupload/banggood/images/6D/B0/47f8f183-8b89-4fb1-8b25-06697328d560.jpg,https://de.banggood.com/TurboRacingC72RTR1-or-762_4G-Sport-Mini-RC-Cars-Limited-or-Classic-LED-Lichter-Vollproportionale-Fahrzeugmodelle-reviews-p1898237.html,"80,13€",€5.6,https://de.banggood.com/Turbo-Racing-C72-RTR-1-or-76-2_4G-Sports-Mini-RC-Cars-Limited-or-Classic-LED-Lights-Full-Proportional-Vehicles-Models-p-1898237.html?p=4T181370308054202203,https://de.banggood.com/coupon-transfer-page.html?p=4T181370308054202203&p_id=1898237&c_id=540044&c_code=BGfb33b3&w_house=CN&poa=POA9124404,https://de.banggood.com/custlink/DmvrJbb2a6,https://de.banggood.com/custlink/3vKcJssM1R
"2022-09-19 04:53:23",1901893,"Eachine EAT15 RTR Brushless 1/16 2.4G 4WD 40km/h Drift RC Autos Fahrzeuge Schnelle Hochgeschwindigkeitsmodelle Spielzeug",https://imgaz1.staticbg.com/thumb/gallery/oaupload/banggood/images/EB/EA/703f7962-8b75-4191-9d40-239e50e73d1a.png,https://de.banggood.com/Eachine-EAT15-RTR-Brushless-1-or-16-2_4G-4WD-40km-or-h-Drift-RC-Autos-Fahrzeuge-Schnelle-Hochgeschwindigkeitsmodelle-Spielzeug-reviews-p1901893.html,"96,15€ ~ 102,16€",€6.72,https://de.banggood.com/Eachine-EAT15-RTR-Brushless-1-or-16-2_4G-4WD-40km-or-h-Drift-RC-Cars-Vehicles-Fast-High-Speed-Models-Toys-p-1901893.html?p=4T181370308054202203,https://de.banggood.com/coupon-transfer-page.html?p=4T181370308054202203&p_id=1901893&c_id=540041&c_code=BGce7931&w_house=CZ&poa=POA8991074,https://de.banggood.com/custlink/G3mcWNsg6I,https://de.banggood.com/custlink/3vDrWNseqN
"2022-09-19 04:53:23",1901937,"Eachine EAT15 Brushed RTR 1/16 2.4G 4WD Drift RC Auto Fahrzeuge LED Licht schnelle High Speed Modelle Spielzeug",https://imgaz2.staticbg.com/thumb/gallery/oaupload/banggood/images/F9/53/56bc5801-34cd-4c06-85c5-bbe3fb8318f6.jpg,https://de.banggood.com/EachineEAT15BrushedRTR1-or-162_4G-4WD-Drift-RC-Auto-Fahrzeuge-LED-Licht-schnelle-High-Speed-Modelle-Spielzeug-reviews-p1901937.html,"73,11€ ~ 79,12€",€5.11,https://de.banggood.com/Eachine-EAT15-Brushed-RTR-1-or-16-2_4G-4WD-Drift-RC-Car-Vehicles-LED-Light-Fast-High-Speed-Models-Toys-p-1901937.html?p=4T181370308054202203,https://de.banggood.com/coupon-transfer-page.html?p=4T181370308054202203&p_id=1901937&c_id=541007&c_code=BGd74f6a&w_house=CZ&poa=POA8991136,https://de.banggood.com/custlink/KDvWpbAUoQ,https://de.banggood.com/custlink/mvmrJAQk7c
"2022-09-19 04:53:23",1902645,"Mini-Fernbedienung Hochgeschwindigkeits-RC-Boot Led Light Palm Speed Boat Sommer-Wasser-Spielzeug-Pool-Spielzeug",https://imgaz.staticbg.com/thumb/gallery/oaupload/banggood/images/28/44/cb2ac7fe-7322-46a0-8613-f6f4d5a1b01b.jpg,https://de.banggood.com/Mini-FernbedienungHochgeschwindigkeits-RC-BootLedLightPalmSpeed-Boat-Sommer-Wasser-Spielzeug-Pool-Spielzeug-reviews-p1902645.html,"19,02€",€1.33,https://de.banggood.com/Mini-Remote-Control-High-Speed-RC-Boat-Led-Light-Palm-Speed-Boat-Summer-Water-Toy-Pool-Toy-p-1902645.html?p=4T181370308054202203,,https://de.banggood.com/custlink/KGKpJsbzLq,
"2022-09-19 04:53:23",1916058,"Flyhal FC610 RTR Two Batterie 1/10 2.4G 4WD 46km/h RC Auto Fahrzeuge LED Lichter Gebürstet Big Foot Truck Modell Spielzeug Kinder Kindergeschenke",https://imgaz.staticbg.com/thumb/gallery/oaupload/banggood/images/44/18/f00ff477-7c3f-4112-a1e9-693b097c39b5.jpg,https://de.banggood.com/FlyhalFC610RTRTwoBatterie1-or-10-2_4G-4WD-46km-or-h-RC-Auto-Fahrzeuge-LED-Lichter-Gebrstet-Big-Foot-Truck-Modell-Spielzeug-Kinder-Kindergeschenke-reviews-p1916058.html,"114,18€",€7.98,https://de.banggood.com/Flyhal-FC610-RTR-Two-Battery-1-or-10-2_4G-4WD-46km-or-h-RC-Car-Vehicles-LED-Lights-Brushed-Big-Foot-Truck-Model-Toys-Kids-Child-Gifts-p-1916058.html?p=4T181370308054202203,https://de.banggood.com/coupon-transfer-page.html?p=4T181370308054202203&p_id=1916058&c_id=540714&c_code=BG6a080f&w_house=CZ&poa=POA8696170,https://de.banggood.com/custlink/KGKJJNQklw,https://de.banggood.com/custlink/Dm3prnnU1t
"2022-09-19 04:53:23",1933541,"Wltoys 144010 1/14 2.4G 4WD High Speed Racing Brushless RC Car Fahrzeugmodelle 75km/h",https://imgaz1.staticbg.com/thumb/gallery/oaupload/banggood/images/4C/36/fe6298a7-7f26-45ed-9a77-c288e0f3ca40.jpg,https://de.banggood.com/Wltoys1440101-or-142_4G4WDHigh-Speed-Racing-Brushless-RC-Car-Fahrzeugmodelle-75km-or-h-reviews-p1933541.html,"144,24€",€10.08,https://de.banggood.com/Wltoys-144010-1-or-14-2_4G-4WD-High-Speed-Racing-Brushless-RC-Car-Vehicle-Models-75km-or-h-p-1933541.html?p=4T181370308054202203,,https://de.banggood.com/custlink/Gv3WJnAzeD,
"2022-09-19 04:53:23",1936513,"Flytec V009 2.4G 50km/h Turbinengetriebenes ferngesteuertes Jetboot RTR Schiffsmodell",https://imgaz3.staticbg.com/thumb/gallery/oaupload/banggood/images/94/F5/27b76795-a66b-4ebd-a919-49a6d3df52c8.jpg,https://de.banggood.com/FlytecV0092_4G50km-or-hTurbinengetriebenesferngesteuertes-Jetboot-RTR-Schiffsmodell-reviews-p1936513.html,"67,10€",€4.69,https://de.banggood.com/Flytec-V009-2_4G-50km-or-h-Turbine-Driven-Remote-Control-Jet-Boat-RTR-Ship-Model-p-1936513.html?p=4T181370308054202203,,https://de.banggood.com/custlink/KmDrCQQUgh,
"2022-09-19 04:53:23",1937757,"Wltoys 284131 1/28 2.4G 4WD Short Course Drift RC Car Fahrzeugmodelle mit Licht Zwei/Drei Batterie",https://imgaz3.staticbg.com/thumb/gallery/oaupload/banggood/images/C2/EF/95a0bf17-1263-4362-8633-1098bc0ec7f1.jpg,https://de.banggood.com/Wltoys2841311-or-282_4G4WDShort-Course-Drift-RC-Car-Fahrzeugmodelle-mit-Licht-Zwei-or-Drei-Batterie-reviews-p1937757.html,"78,12€ ~ 90,14€",€5.46,https://de.banggood.com/Wltoys-284131-1-or-28-2_4G-4WD-Short-Course-Drift-RC-Car-Vehicle-Models-With-Light-Two-or-Three-Battery-p-1937757.html?p=4T181370308054202203,,https://de.banggood.com/custlink/DK3WWNnz6r,
"2022-09-19 04:53:23",1955097,"Eachine EC30 1/14 2.4G 4WD Hochgeschwindigkeits-RC-Rennwagen, voll proportional gesteuerte Fahrzeugmodelle",https://imgaz2.staticbg.com/thumb/gallery/oaupload/banggood/images/55/C9/a2be3a18-e035-4728-8d6f-3d36b388998b.jpg,"https://de.banggood.com/EachineEC301-or-142_4G4WDHochgeschwindigkeits-RC-Rennwagen,voll-proportional-gesteuerte-Fahrzeugmodelle-reviews-p1955097.html","61,09€ ~ 85,13€",€6.02,https://de.banggood.com/Eachine-EC30-1-or-14-2_4G-4WD-High-Speed-Racing-RC-Car-Full-Proportional-Control-Vehicle-Models-p-1955097.html?p=4T181370308054202203,https://de.banggood.com/coupon-transfer-page.html?p=4T181370308054202203&p_id=1955097&c_id=545922&c_code=BGb0310e&w_house=CN&poa=POA9674260,https://de.banggood.com/custlink/GvmJpQNz45,https://de.banggood.com/custlink/mGmCWnAqfS
"2022-09-19 04:53:23",1956940,"Wltoys 144010 1/14 2.4G 4WD High Speed Racing Brushless RC Car Fahrzeugmodelle 75 km/h Mehrere Batterie",https://imgaz.staticbg.com/thumb/gallery/oaupload/banggood/images/2F/61/808c70b8-0025-4a8f-af5d-cfef17dda6d1.jpg,https://de.banggood.com/Wltoys1440101-or-142_4G4WDHigh-Speed-Racing-Brushless-RC-Car-Fahrzeugmodelle-75-km-or-h-Mehrere-Batterie-reviews-p1956940.html,"161,26€ ~ 173,29€",€11.83,https://de.banggood.com/Wltoys-144010-1-or-14-2_4G-4WD-High-Speed-Racing-Brushless-RC-Car-Vehicle-Models-75km-or-h-Serveral-Battery-p-1956940.html?p=4T181370308054202203,,https://de.banggood.com/custlink/KG3prQQqBS,
"2022-09-19 04:53:23",1957624,"Eachine EC30B Mehrere Batterie RTR 1/14 2.4G 4WD 65 Km / h Brushless Upgraded Proportional RC Car Vehicles Models",https://imgaz3.staticbg.com/thumb/gallery/oaupload/banggood/images/AE/27/81a35e04-2096-4db9-8044-921b39a27241.jpg,https://de.banggood.com/EachineEC30BMehrereBatterieRTR1-or-14-2_4G-4WD-65-Km-or-h-Brushless-Upgraded-Proportional-RC-Car-Vehicles-Models-reviews-p1957624.html,"96,15€ ~ 120,19€",€8.33,https://de.banggood.com/Eachine-EC30B-Several-Battery-RTR-1-or-14-2_4G-4WD-65km-or-h-Brushless-Upgraded-Proportional-RC-Car-Vehicles-Models-p-1957624.html?p=4T181370308054202203,https://de.banggood.com/coupon-transfer-page.html?p=4T181370308054202203&p_id=1957624&c_id=542305&c_code=BGtechstage8&w_house=CN&poa=POA9674302,https://de.banggood.com/custlink/KvKWrAsz6a,https://de.banggood.com/custlink/D3vJCQNkfo
"2022-09-19 04:53:23",1958381,"UDIRC 1608/1608 PRO RC Car Drift Brushed/Brushless RTR 1/16 2.4G 4WD LED Leichte Hochgeschwindigkeitsfahrzeuge mit 40 km/h Modelle",https://imgaz.staticbg.com/thumb/gallery/oaupload/banggood/images/B0/63/855aabf5-9ff7-43fa-9915-d109b17129a5.jpg,https://de.banggood.com/UDIRC1608-or-1608PRORCCarDrift-Brushed-or-Brushless-RTR-1-or-16-2_4G-4WD-LED-Leichte-Hochgeschwindigkeitsfahrzeuge-mit-40-km-or-h-Modelle-reviews-p1958381.html,"80,13€ ~ 100,16€",€5.6,https://de.banggood.com/UDIRC-1608-or-1608-PRO-RC-Car-Drift-Brushed-or-Brushless-RTR-1-or-16-2_4G-4WD-LED-Light-High-Speed-40km-or-h-Vehicles-Models-p-1958381.html?p=4T181370308054202203,https://de.banggood.com/coupon-transfer-page.html?p=4T181370308054202203&p_id=1958381&c_id=540416&c_code=BGd899f5&w_house=CN&poa=POA9759110,https://de.banggood.com/custlink/3mvCWNsMBB,https://de.banggood.com/custlink/KKvWrbNMf4
"2022-09-19 04:53:23",1959241,"YDJ D833 1/20 2.4G 4WD RC Auto Mini Fahrzeuge Modelle USB Aufladung Elektro Racing Kinder Kinderspielzeug",https://imgaz.staticbg.com/thumb/gallery/oaupload/banggood/images/C6/99/da22466b-e874-4fa0-ac98-94329c77d632.jpg,https://de.banggood.com/YDJD8331-or-202_4G4WDRC-Auto-Mini-Fahrzeuge-Modelle-USB-Aufladung-Elektro-Racing-Kinder-Kinderspielzeug-reviews-p1959241.html,"29,04€",€2.03,https://de.banggood.com/YDJ-D833-1-or-20-2_4G-4WD-RC-Car-Mini-Vehicles-Models-USB-Charging-Electric-Racing-Kids-Children-Toys-p-1959241.html?p=4T181370308054202203,https://de.banggood.com/coupon-transfer-page.html?p=4T181370308054202203&p_id=1959241&c_id=540035&c_code=BG414adc&w_house=CZ&poa=POA9061474,https://de.banggood.com/custlink/D3DccsNz4Q,https://de.banggood.com/custlink/DmDJcNnkun
